"id","downpmt","pmttype","use","age","gender","default"
"21864",150,4,6,20,"Male",0
"21865",75,5,0,36,"Female",0
"21866",10,3,1,17,"Female",0
"21867",125,3,1,36,"Male",0
"21868",150,3,1,25,"Female",0
"21869",275,5,6,32,"Female",0
"21870",0,4,0,38,"Male",0
"21871",1084.63,3,5,47,"Female",0
"21873",388.03,3,7,49,"Male",0
"21874",150,5,6,29,"Female",0
"21875",75,3,1,16,"Female",0
"21876",175,5,6,69,"Female",0
"21877",500,5,1,30,"Female",0
"21878",50,5,5,24,"Male",0
"21879",5,3,1,20,"Female",0
"21880",300,5,1,23,"Female",0
"21881",5,3,3,48,"Female",0
"21882",50,3,1,25,"Male",0
"21883",75,5,2,27,"Male",0
"21884",600,5,3,0,"Female",0
"21885",40,5,3,22,"Female",0
"21886",150,4,3,26,"Male",0
"21887",75,3,6,22,"Male",0
"21888",100,4,0,28,"Female",0
"21889",75,3,3,25,"Female",0
"21890",75,3,5,19,"Female",0
"21891",150,5,8,36,"Male",0
"21892",150,4,6,31,"Male",0
"21893",150,5,4,32,"Male",0
"21894",150,5,0,28,"Female",0
"21895",100,5,0,38,"Male",0
"21896",150,5,4,25,"Female",0
"21897",150,4,1,26,"Male",0
"21898",125,3,6,23,"Female",0
"21900",51,5,6,24,"Male",0
"21901",25,3,0,41,"Female",0
"21902",51,3,NA,28,"Male",0
"21903",19,3,1,25,"Male",0
"21904",100,3,3,26,"Female",0
"21905",50,4,0,31,"Female",0
"21906",100,4,0,3,"Male",0
"21908",150,3,1,22,"Female",0
"21909",369.94,3,1,39,"Male",0
"21910",1296.38,3,6,72,"Male",0
"21911",150,3,3,25,"Male",0
"21912",100,5,1,38,"Female",0
"21913",150,4,7,29,"Male",0
"21914",200,5,7,43,"Female",0
"21915",150,4,1,41,"Female",0
"21916",50,5,5,23,"Female",0
"21917",150,4,1,39,"Female",0
"21919",444.14,3,1,31,"Female",0
"21920",265,3,6,3,"Male",0
"21921",150,3,5,28,"Female",0
"21922",150,3,1,35,"Male",0
"21923",125,5,6,38,"Female",0
"21924",25,3,6,21,"Male",0
"21925",51,3,3,20,"Male",0
"21926",100,5,1,22,"Male",0
"21927",75,4,5,20,"Male",0
"21928",250,5,6,28,"Male",0
"21929",275,5,6,51,"Male",0
"21930",150,4,3,36,"Female",0
"21931",400,3,1,36,"Female",0
"21932",100,3,1,20,"Female",0
"21933",19,5,3,26,"Male",0
"21934",19,5,6,26,"Female",0
"21936",291.66,5,6,58,"Male",0
"21937",19,5,3,44,"Male",0
"21938",125,3,1,28,"Female",0
"21940",175,5,1,52,"Female",0
"21941",0,5,4,29,"Male",0
"21942",100,4,4,42,"Female",0
"21943",75,3,6,35,"Male",0
"21944",25,3,6,39,"Male",0
"21945",5,5,4,20,"Female",0
"21946",50,5,1,23,"Male",0
"21947",50,3,6,21,"Male",0
"21949",100,5,3,33,"Male",0
"21950",19,5,3,19,"Male",0
"21951",150,5,3,22,"Male",0
"21952",150,4,1,30,"Male",0
"21953",0,5,1,48,"Male",0
"21954",75,5,1,24,"Female",0
"21955",75,4,5,33,"Female",0
"21956",175,5,3,0,"Female",0
"21957",100,5,1,28,"Male",0
"21958",5,5,3,50,"Male",0
"21959",100,4,0,50,"Female",0
"21961",150,3,3,33,"Male",0
"21962",25,4,1,19,"Male",0
"21963",25,3,1,21,"Male",0
"21964",419,3,5,27,"Male",0
"21965",100,4,3,42,"Female",0
"21966",100,4,4,25,"Female",0
"21967",150,4,6,26,"Female",0
"21969",5,4,1,27,"Male",0
"21970",100,4,1,40,"Male",0
"21971",100,4,1,36,"Male",0
"21972",100,5,5,26,"Female",0
"21973",150,4,5,44,"Female",0
"21974",30,3,1,25,"Female",0
"21975",5,4,0,22,"Female",0
"21976",150,3,4,32,"Female",0
"21977",25,3,1,23,"Female",0
"21978",125,3,0,15,"Male",0
"21979",299,3,4,0,"Female",0
"21980",5,5,6,45,"Male",0
"21981",100,5,1,21,"Female",0
"21982",150,5,6,32,"Male",0
"21983",25,3,4,26,"Male",0
"21984",75,3,0,23,"Male",0
"21985",30,3,1,15,"Female",0
"21986",200,4,7,0,"Female",0
"21989",5,3,1,24,"Male",0
"21990",75,4,1,32,"Male",0
"21991",5,5,0,22,"Female",0
"21992",0,3,6,24,"Female",0
"21993",25,5,1,26,"Male",0
"21994",150,3,2,19,"Male",0
"21995",75,5,1,0,"Male",0
"21996",75,3,4,44,"Male",0
"21997",25,3,0,19,"Male",0
"21998",150,5,5,36,"Female",0
"21999",100,3,1,0,"Female",0
"22000",25,3,0,28,"Female",0
"22001",150,4,0,17,"Female",0
"22003",75,4,0,36,"Female",0
"22004",100,5,7,29,"Female",0
"22005",498.16,3,1,23,"Female",0
"22006",100,4,1,3,"Female",0
"22007",150,3,2,28,"Male",0
"22008",150,3,5,23,"Female",0
"22009",75,3,8,19,"Male",0
"22010",150,5,6,27,"Female",0
"22012",25,3,0,30,"Male",0
"22013",75,3,7,20,"Male",0
"22014",19,5,1,29,"Male",0
"22015",250,5,6,30,"Male",0
"22016",1,3,3,21,"Male",0
"22017",25,4,0,34,"Male",0
"22018",100,3,1,23,"Male",0
"22019",25,3,0,19,"Male",0
"22020",50,4,5,38,"Male",0
"22021",0.01,1,0,24,"Female",0
"22022",26,4,6,0,"Female",0
"22023",25,3,1,20,"Female",0
"22024",30,5,3,30,"Male",0
"22025",60,4,3,29,"Female",0
"22027",75,4,1,28,"Female",0
"22029",175,4,0,42,"Female",0
"22030",100,4,3,24,"Male",0
"22031",75,4,5,37,"Female",0
"22032",75,5,3,22,"Male",0
"22033",100,5,0,34,"Female",0
"22034",250,3,7,45,"Male",0
"22037",175,5,6,50,"Female",0
"22038",100,3,1,37,"Male",0
"22039",75,4,6,24,"Male",0
"22040",150,3,4,24,"Female",0
"22041",30,3,1,60,"Female",0
"22042",30,4,3,17,"Female",0
"22043",300,5,6,52,"Male",0
"22044",25,5,0,24,"Female",0
"22045",150,5,1,34,"Male",0
"22046",5,5,1,28,"Male",0
"22047",75,4,1,20,"Female",0
"22048",19,4,1,23,"Female",0
"22049",100,3,1,0,"Female",0
"22050",250,3,0,31,"Male",0
"22051",150,5,0,57,"Male",0
"22052",150,4,1,23,"Male",0
"22053",453.57,3,3,25,"Male",0
"22054",76,5,1,22,"Female",0
"22055",150,5,7,30,"Male",0
"22056",150,4,5,64,"Male",0
"22057",100,5,6,0,"Female",0
"22058",75,4,4,23,"Female",0
"22059",150,3,1,40,"Male",0
"22060",150,4,6,33,"Female",0
"22061",26,3,2,41,"Female",0
"22062",0,4,1,29,"Female",0
"22063",0,4,3,0,"Female",0
"22064",50,5,6,31,"Female",0
"22065",100,3,1,20,"Female",0
"22066",250,4,3,44,"Male",0
"22067",150,3,0,29,"Female",0
"22068",75,3,0,23,"Male",0
"22069",100,4,1,44,"Male",0
"22070",50,4,3,34,"Female",0
"22071",50,4,1,24,"Male",0
"22072",100,5,3,47,"Female",0
"22073",1199,5,1,23,"Male",0
"22074",100,5,5,36,"Male",0
"22075",100,5,1,24,"Female",0
"22076",25,4,1,22,"Female",0
"22077",250,5,3,46,"Male",0
"22079",150,5,3,23,"Male",0
"22080",100,5,3,21,"Female",0
"22081",50,5,0,25,"Male",0
"22082",25,4,3,30,"Female",0
"22083",175,3,3,60,"Female",0
"22084",250,5,7,20,"Female",0
"22085",300,4,1,0,"Male",0
"22086",76,4,4,31,"Female",0
"22087",5,5,3,35,"Male",0
"22088",300,5,3,22,"Female",0
"22089",26,5,1,22,"Female",0
"22090",125,5,1,30,"Female",0
"22091",126,3,0,20,"Female",0
"22092",100,5,1,22,"Female",0
"22093",1275.19,3,1,38,"Male",0
"22094",30,4,6,25,"Male",0
"22095",75,5,6,25,"Male",0
"22096",500,4,6,25,"Female",0
"22097",100,5,3,21,"Male",0
"22098",541.44,3,3,55,"Male",0
"22099",250,5,1,20,"Female",0
"22100",100,5,1,19,"Female",0
"22101",150,5,0,25,"Male",0
"22103",5,4,3,23,"Female",0
"22104",150,4,1,31,"Female",0
"22105",25,3,0,27,"Male",0
"22106",25,3,0,26,"Female",0
"22107",100,5,6,25,"Female",0
"22108",100,5,6,31,"Female",0
"22109",100,5,0,30,"Female",0
"22110",100,3,3,21,"Female",0
"22111",30,3,NA,32,"Male",0
"22112",25,3,5,36,"Male",0
"22113",619,5,5,25,"Male",0
"22115",100,5,0,24,"Female",0
"22116",250,5,6,29,"Female",0
"22117",150,5,6,23,"Female",0
"22118",250,3,2,24,"Female",0
"22119",125,5,5,61,"Male",0
"22120",29,5,3,24,"Male",0
"22121",150,5,2,37,"Male",0
"22122",250,5,0,43,"Male",0
"22123",100,5,2,30,"Male",0
"22124",200,4,1,26,"Female",0
"22125",419,3,3,31,"Male",0
"22126",50,4,3,27,"Female",0
"22127",29,5,6,24,"Female",0
"22128",150,5,5,21,"Male",0
"22130",200,4,1,0,"Female",0
"22131",50,4,7,22,"Male",0
"22132",0.01,3,1,21,"Female",0
"22133",300,5,5,30,"Female",0
"22134",453.57,3,1,34,"Female",0
"22135",150,3,5,24,"Male",0
"22136",75,3,3,21,"Male",0
"22138",100,5,3,23,"Female",0
"22139",100,5,3,51,"Male",0
"22140",1594.52,3,3,33,"Male",0
"22141",100,4,1,32,"Female",0
"22142",26,3,0,23,"Male",0
"22143",50,3,1,24,"Male",0
"22144",26,3,1,19,"Male",0
"22145",5,3,1,20,"Male",0
"22146",100,3,NA,20,"Male",0
"22147",150,3,3,22,"Male",0
"22148",50,3,NA,0,"Female",0
"22149",249.5,5,7,21,"Male",0
"22150",750,3,0,0,"Female",0
"22151",150,3,6,0,"Female",0
"22152",100,4,1,0,"Male",0
"22154",250,5,1,29,"Female",0
"22155",150,5,4,30,"Male",0
"22156",75,3,4,0,"Female",0
"22158",0,3,3,23,"Male",0
"22159",730,5,1,52,"Male",0
"22161",0,5,6,19,"Male",0
"22162",75,5,1,0,"Male",0
"22163",75,5,5,49,"Female",0
"22164",50,3,2,19,"Female",0
"22165",19,5,6,24,"Male",0
"22166",75,5,1,43,"Male",0
"22167",125,5,0,0,"Female",0
"22168",250,5,4,24,"Female",0
"22169",300,5,4,38,"Female",0
"22170",250,5,1,41,"Female",0
"22171",150,4,4,29,"Male",0
"22172",250,5,1,27,"Female",0
"22173",275,5,5,27,"Female",0
"22174",100,3,1,33,"Female",0
"22175",100,5,4,26,"Female",0
"22176",150,4,0,52,"Female",0
"22177",255,3,0,21,"Male",0
"22178",175,5,1,53,"Female",0
"22179",25,3,1,19,"Female",0
"22180",100,5,1,33,"Female",0
"22181",1296.99,1,4,0,"Female",0
"22182",1,3,3,26,"Male",0
"22183",24,4,4,19,"Female",0
"22184",75,4,4,21,"Female",0
"22185",25,5,3,21,"Male",0
"22186",325,5,6,0,"Male",0
"22188",897.5,5,0,0,"Male",0
"22189",499,3,7,32,"Male",0
"22190",5,4,1,28,"Female",0
"22191",100,4,4,0,"Male",0
"22192",20,3,1,20,"Male",0
"22193",125,5,7,43,"Male",0
"22194",25,3,3,36,"Male",0
"22195",175,4,0,57,"Male",0
"22196",100,5,4,36,"Male",0
"22197",1448,3,1,35,"Male",0
"22198",25,3,5,24,"Male",0
"22199",25,3,1,32,"Female",0
"22200",100,5,5,25,"Female",0
"22201",250,5,6,34,"Male",0
"22202",44,4,1,42,"Female",0
"22203",19,5,4,19,"Female",0
"22204",19,3,4,26,"Male",0
"22205",75,4,1,64,"Female",0
"22206",150,5,5,27,"Female",0
"22207",25,1,3,25,"Male",0
"22208",200,3,1,19,"Male",0
"22209",100,5,2,54,"Male",0
"22210",899,3,5,27,"Female",0
"22211",100,5,1,26,"Male",0
"22212",1397,3,6,49,"Female",0
"22213",300,5,0,32,"Female",0
"22214",25,3,3,18,"Male",0
"22215",5,3,2,22,"Female",0
"22216",150,3,3,24,"Female",0
"22217",25,3,8,23,"Male",0
"22218",75,4,1,16,"Male",0
"22219",5,3,6,20,"Female",0
"22220",25,5,5,23,"Male",0
"22221",25,3,2,21,"Male",0
"22222",40,3,1,19,"Female",0
"22223",300,4,1,39,"Female",0
"22224",275,4,1,42,"Male",0
"22226",75,5,3,32,"Female",0
"22227",150,4,1,24,"Male",0
"22228",40,3,6,25,"Male",0
"22229",100,3,5,17,"Female",0
"22230",150,5,6,20,"Female",0
"22231",25,4,1,40,"Female",0
"22233",75,4,6,24,"Male",0
"22234",30,4,1,26,"Female",0
"22235",38,5,3,36,"Male",0
"22236",25,3,0,19,"Female",0
"22237",100,5,1,44,"Female",0
"22238",512,5,3,27,"Female",0
"22239",250,5,4,24,"Male",0
"22240",75,5,1,24,"Female",0
"22241",55,4,1,44,"Female",0
"22242",125,4,0,52,"Female",0
"22244",150,3,1,26,"Female",0
"22245",25,3,0,21,"Female",0
"22246",150,5,4,38,"Female",0
"22247",25,3,1,20,"Male",0
"22248",75,4,1,19,"Female",0
"22249",150,5,0,29,"Female",0
"22251",250,4,6,27,"Female",0
"22252",75,4,6,21,"Male",0
"22253",175,5,2,0,"Female",0
"22254",25,3,6,30,"Male",0
"22255",100,5,0,40,"Female",0
"22256",125,3,1,51,"Female",0
"22257",32,3,0,20,"Male",0
"22258",175,4,0,35,"Female",0
"22259",125,5,3,35,"Female",0
"22260",100,5,0,24,"Female",0
"22261",100,3,6,27,"Male",0
"22262",150,5,4,22,"Male",0
"22263",250,5,1,23,"Male",0
"22264",100,5,5,23,"Female",0
"22265",175,5,4,70,"Female",0
"22266",150,5,0,30,"Male",0
"22267",150,5,7,23,"Male",0
"22268",100,3,6,28,"Female",0
"22269",100,4,3,21,"Female",0
"22270",150,3,0,27,"Female",0
"22271",125,4,0,33,"Female",0
"22272",30,4,0,22,"Female",0
"22273",100,3,0,30,"Male",0
"22274",25,3,1,31,"Female",0
"22275",150,3,3,0,"Female",0
"22276",100,4,3,0,"Female",0
"22277",150,5,0,28,"Female",0
"22278",250,5,1,29,"Female",0
"22279",75,4,4,22,"Male",0
"22280",175,4,1,0,"Female",0
"22281",125,3,7,0,"Male",0
"22282",150,5,6,33,"Male",0
"22283",75,4,6,42,"Female",0
"22284",100,4,1,31,"Female",0
"22285",100,3,6,31,"Male",0
"22287",38,3,0,27,"Male",0
"22288",2495,3,1,0,"Female",0
"22289",100,3,1,35,"Male",0
"22291",75,5,7,52,"Male",0
"22292",150,5,1,28,"Female",0
"22293",524,4,0,50,"Male",0
"22294",499,3,4,66,"Male",0
"22295",799,3,0,63,"Male",0
"22296",200,3,1,45,"Male",0
"22298",100,4,6,43,"Male",0
"22300",30,5,6,29,"Female",0
"22301",5,3,1,29,"Male",0
"22302",150,3,3,22,"Female",0
"22303",75,3,1,34,"Female",0
"22304",5,4,7,30,"Male",0
"22305",100,3,0,22,"Male",0
"22306",100,3,3,31,"Female",0
"22307",30,4,6,33,"Male",0
"22308",30,4,6,0,"Female",0
"22309",5,5,3,20,"Male",0
"22310",5,5,0,33,"Male",0
"22311",100,5,4,29,"Female",0
"22312",0,4,6,21,"Female",0
"22313",24,5,6,0,"Female",0
"22314",150,4,3,30,"Male",0
"22315",250,5,1,24,"Female",0
"22316",29,5,1,0,"Male",0
"22317",25,3,NA,30,"Female",0
"22318",150,5,NA,25,"Male",0
"22319",50,5,1,23,"Male",0
"22320",267,4,1,29,"Male",0
"22322",250,4,4,30,"Female",0
"22323",47,3,1,20,"Male",0
"22324",50,3,5,35,"Male",0
"22325",373.43,3,0,38,"Female",0
"22326",100,5,0,36,"Male",0
"22327",533.93,3,7,28,"Female",0
"22328",150,3,6,25,"Female",0
"22329",110,5,7,35,"Male",0
"22330",25,3,1,17,"Female",0
"22331",249.5,4,3,15,"Female",0
"22332",5,4,4,42,"Female",0
"22333",249,3,3,29,"Male",0
"22334",150,5,4,20,"Male",0
"22335",125,4,7,54,"Female",0
"22336",5,5,0,26,"Male",0
"22338",125,5,0,23,"Female",0
"22339",150,3,1,35,"Female",0
"22340",250,5,3,36,"Male",0
"22341",5,5,3,30,"Male",0
"22342",75,5,2,22,"Male",0
"22343",150,3,1,60,"Male",0
"22344",5,4,1,37,"Male",0
"22345",50,5,6,38,"Male",0
"22346",250,5,8,24,"Female",0
"22347",75,4,6,25,"Male",0
"22348",150,5,3,32,"Male",0
"22349",75,5,1,48,"Male",0
"22350",75,4,5,23,"Male",0
"22351",150,5,4,33,"Female",0
"22352",125,3,3,25,"Female",0
"22353",50,5,5,26,"Male",0
"22354",25,3,4,22,"Female",0
"22355",300,4,1,22,"Male",0
"22356",25,3,1,21,"Female",0
"22357",175,4,6,24,"Female",0
"22358",29,5,6,20,"Male",0
"22360",299,3,6,27,"Female",0
"22361",30,4,1,54,"Female",0
"22362",5,5,3,26,"Male",0
"22363",35,5,6,24,"Female",0
"22364",50,3,4,30,"Female",0
"22365",0,4,3,40,"Female",0
"22366",200,5,0,0,"Female",0
"22367",40,4,0,21,"Female",0
"22368",1728.75,3,2,16,"Male",0
"22371",100,4,3,49,"Male",0
"22372",300,4,6,35,"Male",0
"22373",175,5,2,19,"Female",0
"22374",50,5,0,29,"Male",0
"22375",100,5,1,26,"Female",0
"22376",300,5,1,19,"Female",0
"22377",29,5,6,22,"Male",0
"22378",300,4,1,31,"Female",0
"22379",40,3,5,20,"Male",0
"22380",5,5,6,26,"Male",0
"22381",75,4,1,20,"Female",0
"22383",5,4,5,42,"Female",0
"22384",30,5,3,31,"Female",0
"22385",20,5,1,15,"Female",0
"22386",150,5,6,26,"Male",0
"22388",100,5,4,30,"Female",0
"22389",100,3,2,43,"Female",0
"22390",275,4,6,24,"Male",0
"22391",50,3,1,19,"Male",0
"22392",150,5,1,24,"Female",0
"22393",150,3,6,33,"Male",0
"22394",150,4,1,27,"Male",0
"22395",150,3,4,21,"Male",0
"22396",19,5,4,27,"Male",0
"22397",100,3,6,22,"Male",0
"22398",100,5,6,28,"Female",0
"22399",75,4,3,24,"Male",0
"22400",300,5,7,35,"Male",0
"22401",150,5,3,29,"Female",0
"22402",150,5,6,26,"Male",0
"22403",149,3,6,24,"Male",0
"22404",150,3,4,22,"Male",0
"22405",75,5,4,31,"Male",0
"22406",150,5,4,20,"Male",0
"22407",250,5,6,27,"Male",0
"22408",150,5,3,24,"Female",0
"22409",19,3,1,0,"Female",0
"22410",150,5,6,38,"Male",0
"22411",250,5,3,25,"Male",0
"22412",75,4,4,26,"Female",0
"22413",300,3,1,31,"Female",0
"22414",100,5,5,23,"Female",0
"22415",25,4,3,35,"Female",0
"22416",125,3,1,25,"Female",0
"22417",150,4,1,26,"Female",0
"22418",5,3,3,19,"Female",0
"22419",5,3,3,19,"Male",0
"22420",824,3,1,31,"Male",0
"22422",75,4,8,34,"Male",0
"22423",75,3,5,19,"Female",0
"22424",499,3,8,64,"Male",0
"22425",75,5,6,22,"Male",0
"22426",150,5,4,21,"Male",0
"22427",150,5,6,30,"Male",0
"22428",150,3,6,28,"Male",0
"22430",200,5,1,41,"Female",0
"22431",300,5,6,36,"Male",0
"22432",1279,3,6,40,"Male",0
"22433",150,4,4,27,"Male",0
"22435",175,4,6,30,"Male",0
"22436",200,3,1,43,"Female",0
"22437",200,3,1,21,"Female",0
"22439",150,3,3,33,"Female",0
"22440",150,3,3,32,"Female",0
"22441",1328,3,6,62,"Male",0
"22443",150,5,3,26,"Female",0
"22445",100,4,0,19,"Male",0
"22447",150,4,0,55,"Female",0
"22448",75,5,5,37,"Female",0
"22450",150,5,6,37,"Female",0
"22451",30,3,0,36,"Female",0
"22452",150,4,1,47,"Female",0
"22453",19,5,6,33,"Male",0
"22454",150,3,8,32,"Female",0
"22455",5,3,1,25,"Female",0
"22456",300,3,1,45,"Male",0
"22457",5,4,4,21,"Male",0
"22458",1496,3,0,26,"Male",0
"22459",5,5,0,19,"Female",0
"22460",100,5,1,26,"Female",0
"22461",25,3,0,23,"Female",0
"22462",499,3,8,53,"Female",0
"22463",150,4,6,35,"Male",0
"22464",5,5,0,23,"Male",0
"22465",5,5,0,0,"Female",0
"22466",29,3,0,22,"Female",0
"22467",25,3,3,0,"Female",0
"22468",25,3,1,35,"Female",0
"22469",300,5,6,23,"Male",0
"22470",297.15,4,1,39,"Female",0
"22471",26,3,0,21,"Male",0
"22472",350,5,3,37,"Female",0
"22473",577.92,3,6,32,"Female",0
"22474",150,3,4,43,"Male",0
"22475",1597.54,3,1,0,"Male",0
"22476",125,3,1,15,"Male",0
"22477",38,5,3,24,"Male",0
"22478",300,5,5,44,"Male",0
"22479",895.38,3,1,41,"Male",0
"22480",677.51,3,3,31,"Female",0
"22481",677.51,3,3,32,"Male",0
"22482",75,4,0,25,"Female",0
"22483",150,3,0,38,"Female",0
"22484",150,5,1,30,"Male",0
"22486",1048,3,4,44,"Female",0
"22487",899,3,0,31,"Female",0
"22488",150,5,0,49,"Female",0
"22489",150,4,1,65,"Male",0
"22490",25,3,6,46,"Male",0
"22491",29,4,0,21,"Female",0
"22492",75,3,0,50,"Female",0
"22493",499,3,1,47,"Female",0
"22494",150,5,1,39,"Male",0
"22496",100,5,6,27,"Male",0
"22497",75,5,6,34,"Male",0
"22498",300,5,6,37,"Male",0
"22499",119,5,1,34,"Female",0
"22500",200,5,6,32,"Male",0
"22501",300,5,0,53,"Female",0
"22502",100,5,1,31,"Female",0
"22503",414.29,3,7,24,"Female",0
"22504",150,4,5,27,"Female",0
"22505",5,5,6,22,"Male",0
"22506",5,4,3,24,"Female",0
"22507",25,3,6,34,"Male",0
"22508",150,4,6,25,"Male",0
"22509",150,3,1,20,"Female",0
"22510",150,4,2,25,"Male",0
"22511",25,3,1,33,"Male",0
"22512",20,5,1,26,"Male",0
"22513",150,5,3,28,"Female",0
"22514",100,5,3,0,"Female",0
"22515",325,4,7,26,"Male",0
"22517",300,5,6,19,"Male",0
"22518",75,3,1,28,"Male",0
"22519",150,5,3,32,"Male",0
"22520",498.16,3,1,41,"Male",0
"22521",250,5,3,25,"Male",0
"22522",150,4,1,34,"Male",0
"22523",250,5,4,47,"Male",0
"22524",75,3,3,28,"Female",0
"22525",280.28,5,6,49,"Female",0
"22526",250,3,3,35,"Female",0
"22527",300,5,5,27,"Male",0
"22528",300,5,3,21,"Female",0
"22530",175,3,1,20,"Male",0
"22531",100,3,0,50,"Male",0
"22532",100,4,3,31,"Male",0
"22533",75,5,3,32,"Female",0
"22534",75,4,1,21,"Female",0
"22535",100,5,1,16,"Female",0
"22536",150,5,6,41,"Male",0
"22537",250,5,6,51,"Female",0
"22538",150,4,7,25,"Male",0
"22539",100,4,3,36,"Female",0
"22540",150,4,6,39,"Female",0
"22541",100,3,1,31,"Male",0
"22542",200,5,3,47,"Female",0
"22543",175,4,4,27,"Female",0
"22544",150,3,3,22,"Male",0
"22545",300,3,3,31,"Female",0
"22546",50,3,1,22,"Male",0
"22547",50,4,3,15,"Male",0
"22549",75,3,0,25,"Male",0
"22550",150,5,1,52,"Male",0
"22551",25,5,1,32,"Male",0
"22552",275,4,7,30,"Female",0
"22553",25,3,3,42,"Male",0
"22554",150,5,0,29,"Female",0
"22555",250,5,0,44,"Male",0
"22556",150,5,6,19,"Female",0
"22557",200,4,6,18,"Female",0
"22558",150,4,7,25,"Female",0
"22560",25,3,1,0,"Female",0
"22561",250,4,4,35,"Male",0
"22562",25,3,6,20,"Male",0
"22563",175,5,4,0,"Male",0
"22564",150,5,6,30,"Female",0
"22565",300,5,1,36,"Male",0
"22566",75,3,4,29,"Male",0
"22567",250,4,6,64,"Female",0
"22568",150,5,7,29,"Male",0
"22569",250,5,3,35,"Male",0
"22570",25,3,1,20,"Female",0
"22571",500,3,4,29,"Female",0
"22572",512,5,3,36,"Female",0
"22573",75,3,1,25,"Female",0
"22574",2001,3,5,29,"Female",0
"22575",2001,3,1,22,"Male",0
"22576",25,3,6,23,"Female",0
"22577",100,3,6,18,"Male",0
"22578",150,3,5,28,"Male",0
"22579",100,5,3,20,"Female",0
"22580",30,3,3,30,"Female",0
"22581",574.08,3,3,15,"Male",0
"22584",100,4,1,35,"Female",0
"22585",75,5,1,28,"Female",0
"22586",75,5,4,19,"Male",0
"22587",80,3,4,20,"Female",0
"22588",100,4,4,29,"Male",0
"22589",150,4,6,26,"Male",0
"22590",100,4,1,26,"Male",0
"22591",25,3,5,31,"Female",0
"22592",25,3,2,19,"Male",0
"22593",100,4,1,28,"Male",0
"22594",25,3,6,27,"Male",0
"22595",70,3,0,3,"Male",0
"22596",70,3,0,3,"Male",0
"22597",70,3,0,3,"Female",0
"22598",19,4,3,22,"Female",0
"22599",275,5,6,27,"Female",0
"22600",125,3,0,28,"Male",0
"22601",25,3,3,30,"Male",0
"22603",75,5,5,22,"Male",0
"22604",177,4,3,0,"Female",0
"22605",75,5,4,27,"Male",0
"22606",100,5,0,19,"Male",0
"22607",50,5,0,25,"Female",0
"22608",75,3,1,45,"Female",0
"22609",75,5,3,23,"Female",0
"22610",150,4,0,25,"Female",0
"22611",249.5,4,3,33,"Female",0
"22612",300,5,1,44,"Male",0
"22613",25,4,0,24,"Male",0
"22614",150,3,1,60,"Male",0
"22615",150,5,1,39,"Female",0
"22617",5,5,4,30,"Female",0
"22618",444,3,5,29,"Female",0
"22619",75,5,6,58,"Male",0
"22620",1148,3,1,23,"Male",0
"22621",150,3,4,20,"Female",0
"22622",25,3,3,47,"Male",0
"22623",75,3,0,31,"Female",0
"22624",824,4,0,0,"Male",0
"22625",75,5,1,37,"Male",0
"22626",75,5,5,36,"Female",0
"22628",75,5,3,27,"Female",0
"22629",50,5,4,34,"Male",0
"22631",125,5,1,30,"Male",0
"22632",75,5,4,19,"Male",0
"22633",219.5,4,0,33,"Female",0
"22635",25,3,7,27,"Male",0
"22636",150,5,7,33,"Female",0
"22637",1148,5,1,39,"Female",0
"22638",249,3,0,34,"Female",0
"22640",25,3,NA,21,"Female",0
"22641",25,3,3,34,"Female",0
"22642",150,5,1,20,"Male",0
"22643",1063.94,3,2,21,"Female",0
"22644",25,3,4,18,"Female",0
"22645",5,4,1,49,"Female",0
"22646",30,4,0,35,"Male",0
"22647",150,5,1,2,"Female",0
"22648",100,4,5,72,"Male",0
"22649",150,3,1,28,"Female",0
"22650",51,3,0,26,"Male",0
"22651",100,4,4,38,"Female",0
"22652",150,3,0,2,"Male",0
"22653",100,5,0,39,"Female",0
"22654",125,5,0,0,"Female",0
"22655",100,4,3,27,"Male",0
"22656",29,4,4,20,"Female",0
"22657",100,3,6,20,"Female",0
"22658",300,5,6,43,"Female",0
"22659",175,4,5,29,"Female",0
"22660",30,4,3,35,"Male",0
"22661",249,3,3,46,"Female",0
"22663",125,5,1,1,"Female",0
"22664",100,3,1,43,"Male",0
"22665",400,5,5,32,"Female",0
"22666",150,5,5,28,"Male",0
"22667",400,4,6,28,"Female",0
"22668",150,5,7,52,"Male",0
"22669",150,4,1,24,"Male",0
"22670",250,5,3,50,"Male",0
"22671",19,4,5,30,"Female",0
"22672",100,5,1,19,"Female",0
"22673",80,4,3,19,"Female",0
"22674",5,4,3,15,"Male",0
"22675",150,4,6,27,"Female",0
"22676",250,5,6,19,"Female",0
"22677",30,3,0,0,"Male",0
"22678",5,3,0,24,"Male",0
"22679",75,4,6,29,"Male",0
"22680",75,3,0,0,"Female",0
"22681",50,4,1,35,"Female",0
"22682",150,4,5,54,"Female",0
"22683",75,3,6,23,"Male",0
"22685",25,3,6,32,"Male",0
"22686",75,3,0,25,"Male",0
"22687",0.01,3,0,38,"Female",0
"22688",100,3,1,0,"Male",0
"22689",25,3,1,21,"Male",0
"22690",100,4,1,27,"Male",0
"22691",19,5,6,21,"Female",0
"22692",75,5,2,57,"Male",0
"22693",150,5,8,34,"Male",0
"22694",133,4,3,42,"Male",0
"22695",968,3,1,29,"Male",0
"22696",19,4,6,24,"Male",0
"22697",50,5,1,51,"Female",0
"22698",50,5,1,27,"Female",0
"22699",19,5,1,25,"Male",0
